id,workitem_type,estimate,words,rel,sprint,assigned_to,new,doing,done,actual_work
1729827,Bug,,"doing,error,insufficient,pricing,privileges,request,returned,skies",1.12,6,vitalim,2017-10-19 09:00:53.870,2017-10-20 01:45:07.587,2017-10-20 01:45:29.870,0
1730409,Bug,,"already,displayed,duplicate,entry,management,name,rule,rules,saving,tab,use",1.12,6,panuelk,2017-10-20 09:23:09.370,2017-10-24 03:43:00.013,2017-10-24 03:44:33.873,0
1730450,Bug,,"cannot,edit,error,management,messages,name,rule,rules,specific,throws",1.12,6,panuelk,2017-10-20 11:02:31.163,2017-10-24 03:46:57.653,2017-10-24 03:58:43.037,0
1730867,Bug,,"along,bit,changes,dip,fields,logged,modified,other,persisted",1.12,6,delossj,2017-10-23 02:26:10.213,2017-10-24 10:43:42.223,2017-10-24 11:12:16.823,0
1730922,Bug,,"entered,error,message,selection,value",1.12,6,tungald,2017-10-23 03:29:49.157,2017-11-03 10:50:31.947,2017-11-06 00:07:50.310,2
1731119,Bug,,"cli,config,format,geography,incorrect,json,spelling,template",1.12,6,delossj,2017-10-23 08:27:46.340,2017-10-26 03:22:54.233,2017-10-26 03:40:17.500,0
1731121,Bug,,"add,back,cancelling,duplicate,edit,export,focus,import,management,rules,saving,screen,tab",1.12,6,delossj,2017-10-23 08:35:19.290,2017-10-30 06:14:56.433,2017-11-03 06:39:48.470,4
1731122,Bug,,"back,cancelling,export,focus,import,management,rule,rules,saving,screen,sets,tab",1.12,6,delossj,2017-10-23 08:35:28.960,2017-10-30 06:14:56.433,2017-11-06 00:28:42.130,6
1731570,Bug,,"environment,input,logged,parameters,update,upon",1.12,6,baucoms,2017-10-24 06:15:47.390,2017-11-02 06:36:29.823,2017-10-26 16:35:09.220,-7
1731571,Bug,,"derived,even,false,input,logged,parameters,persisted,table,treatment",1.12,6,delossj,2017-10-24 06:15:53.407,2017-10-24 08:18:28.333,2017-10-24 08:20:06.163,0
1731572,Bug,,"even,input,logged,parameters,persisted,table,treatment,true",1.12,6,delossj,2017-10-24 06:15:59.767,2017-10-24 08:07:02.103,2017-10-24 08:12:16.230,0
1731657,Bug,,"complex,duplicating,error,management,object,prompts,reference,rule,rules,sets,tab",1.12,6,tungald,2017-10-24 08:38:48.420,2017-10-27 06:45:05.167,2017-10-27 07:06:44.733,0
1731797,Issue,,"apo,file,group,lab,missing,perftest",,48,beckrob,2017-10-24 14:59:34.557,2017-10-24 20:35:40.500,2017-10-24 20:38:04.153,0
1732069,Bug,,"conditions,criteria,datetime,displays,empty,field,grid,list,management,parameter,rules,strings,values",1.12,6,deguzmm,2017-10-25 00:16:05.363,2017-10-27 07:20:03.660,2017-10-27 07:50:20.397,0
1732071,Bug,,"becomes,conditions,created,duplicate,grid,management,null,rules,value,via",1.12,6,tungald,2017-10-25 00:24:30.990,2017-10-27 07:23:13.677,2017-10-27 08:09:58.667,0
1733479,Bug,,"added,criteria,deleted,dropdown,lists,login,management,parameters,property,reflect,requires,rules",1.12,6,tungald,2017-10-26 05:04:08.033,2017-10-27 07:23:36.130,2017-10-27 07:27:12.640,0
1733480,Bug,,"clicking,errors,management,once,prompt,rule,rules,ruleset,saving,than",1.12,6,tungald,2017-10-26 05:05:34.347,2017-10-30 06:14:56.433,2017-11-02 08:12:26.057,3
1733646,Bug,,"been,deleted,duplicate,edit,error,management,non,object,prompts,reference,renamed,renderable,rule,rules,sets,tab,trying",1.12,6,tungald,2017-10-26 07:31:30.943,2017-10-27 07:23:54.770,2017-10-27 08:41:38.780,0
1734451,Bug,,"duplicate,management,maps,original,rule,rules,sets,tab",1.12,6,tungald,2017-10-27 05:59:56.673,2017-10-30 06:14:56.433,2017-11-02 08:20:51.923,3
1735518,Bug,,"allowed,api,error,message,modifying,settings,thrown,updating,window",1.12,6,panuelk,2017-10-30 09:35:23.880,2017-11-02 05:45:47.440,2017-11-02 06:29:55.257,0
1735606,Bug,,"importing,key,multiple,name,occurs,primary,rule,rules,same,set,violation",1.12,6,tungald,2017-10-30 12:00:50.700,2017-11-03 06:35:38.777,2017-11-03 08:58:09.967,0
1738197,Bug,,"decision,dip,performance,tree",1.12,6,delossj,2017-11-03 00:48:29.170,2017-11-03 08:46:35.633,2017-11-05 23:49:29.963,2
1738403,Bug,,"cli,import,message,misleading,permission,successful,users",1.12,6,panuelk,2017-11-03 04:01:32.650,2017-11-03 07:35:14.333,2017-11-03 07:38:20.493,0
1738436,Bug,,"editing,error,invalid,null,object,ref,results,rule,rules,syntax",1.12,7,panuelk,2017-11-03 05:32:05.487,2017-11-06 03:35:57.707,2017-11-07 06:01:59.867,1
1739060,Bug,,"export,issue,sorting",1.12,6,tungald,2017-11-06 00:36:48.273,2017-11-06 06:30:21.797,2017-11-07 03:55:46.030,0
1739380,Bug,,"assignableseatscount,database,datas,existing,inventorylook,product,table,update",1.12,6,delossj,2017-11-06 07:12:18.570,2017-11-06 07:15:47.433,2017-11-06 07:45:36.830,0
1739411,Bug,,"blank,code,dropdowns,group,launch,management,offer,product,upon",1.12,7,tungald,2017-11-06 07:41:33.407,2017-11-06 09:19:00.750,2017-11-07 06:44:49.293,0
1741560,Bug,,"add,edit,first,instead,keeps,management,modified,opening,rule,rules,selected,set,window",1.12,7,deguzmm,2017-11-07 10:50:10.517,2017-11-09 07:20:39.057,2017-11-17 08:40:49.430,8
1743268,Bug,,"duplicated,editing,existing,offer,products,saved,tab,then,through,window",1.13,0,panuelk,2017-11-09 09:14:03.030,2017-11-29 02:58:14.710,2017-11-29 03:01:10.413,0
1754098,Bug,,"api,calls,cli,make,switch,used,web",1.12,7,panuelk,2017-11-21 02:19:45.763,2017-11-21 06:01:30.453,2017-11-21 06:54:19.110,0
1761610,Story,8.0,"add,addenda,after,information,pricing,ruleset,verbose",1.13,1,panuelk,2017-12-02 00:50:24.300,2017-12-13 02:42:46.923,2017-12-19 01:13:43.600,5
1761625,Story,3.0,"add,cli,currency,output,requested,treatment,view",1.13,1,tungald,2017-12-02 00:50:24.300,2017-12-11 03:33:57.410,2017-12-19 01:14:06.287,7
1761626,Story,3.0,"add,currency,gui,json,output,requested,tool,treatment,view",1.13,1,tungald,2017-12-02 00:50:24.300,2017-12-11 03:33:51.830,2017-12-19 01:14:10.583,7
1761630,Story,2.0,"global,marked,remove,removed,replacement,tokens,update",1.13,1,tungald,2017-12-02 00:50:24.300,2017-12-18 07:35:18.120,2017-12-19 01:15:07.553,0
1761632,Story,5.0,"artifacts,automated,building,import,include,selection,support,test,value",1.14,3,deguzmm,2017-12-02 00:50:24.300,2018-02-07 08:05:44.453,2018-03-13 02:06:09.423,33
1761633,Story,13.0,"export,include,selection,value",1.14,3,delossj,2017-12-02 00:50:24.300,2018-03-06 07:10:09.720,2018-03-13 02:05:48.510,6
1761634,Story,13.0,"export,include,revision,selection,value",1.14,3,delossj,2017-12-02 00:50:24.300,2018-03-07 05:36:15.820,2018-03-13 02:05:36.807,5
1761636,Story,8.0,"cli,dependencies,exporting,include,json,offer,selection,value",1.14,2,deguzmm,2017-12-02 00:50:24.300,2018-02-02 03:01:30.370,2018-02-20 02:35:17.240,17
1761637,Story,5.0,"dependencies,exporting,gui,include,offer,selection,value",1.14,2,deguzmm,2017-12-02 00:50:24.300,2018-02-05 10:36:19.300,2018-02-20 02:35:29.177,14
1761638,Story,13.0,"adopt,behavior,existing,functions,json,other,selection,support,tool,type,validation,value",1.14,2,deguzmm,2017-12-02 00:50:24.300,2018-02-08 01:56:38.530,2018-02-20 02:34:49.680,12
1761639,Story,20.0,"cli,import,json,selection,support,type,value",1.13,3,deguzmm,2017-12-02 00:50:24.300,2017-12-27 08:57:59.320,2018-01-16 02:23:32.973,19
1761640,Story,20.0,"apo,export,get,gui,import,json,selection,send,support,type,value,view",1.13,3,deguzmm,2017-12-02 00:50:24.300,2018-01-04 03:03:11.347,2018-01-16 02:23:45.053,11
1761641,Story,5.0,"cli,export,json,selection,support,type,value,view",1.13,2,deguzmm,2017-12-02 00:50:24.300,2017-12-27 08:55:45.143,2018-01-03 04:35:47.657,6
1761645,Story,8.0,"dependencies,export,offer,revision,rules,ruleset,sorting,view,within",1.13,2,deguzmm,2017-12-02 00:50:24.300,2017-12-27 08:54:33.500,2018-01-03 04:35:25.970,6
1761647,Story,13.0,"actually,control,criteria,data,make,match,offer,priced,sure,transactions,used",1.13,3,delossj,2017-12-02 00:50:24.300,2018-01-08 08:40:48.540,2018-01-16 01:31:09.003,7
1761660,Story,13.0,"addition,best,output,support,treatment,treatments,usability",1.15,1,deguzmm,2017-12-02 00:50:24.300,2018-03-16 01:18:34.710,2018-04-03 01:58:07.670,18
1761664,Story,20.0,"2018,carrier,cli,compliance,data,deadline,gdpr,input,masking,parameter",2.0,023,deguzmm,2017-12-02 00:50:24.300,2018-05-22 08:08:09.130,2018-06-06 02:19:25.833,14
1761804,Story,13.0,"automation,make,progress",1.13,0,delacle,2017-12-02 01:57:14.313,2017-12-02 02:00:20.033,2017-12-05 01:39:31.060,2
1761805,Story,8.0,"case,cleanup,migration,test",1.13,0,delacle,2017-12-02 01:57:14.313,2017-12-02 02:00:22.207,2017-12-05 01:39:12.083,2
1761806,Story,,"content,move,premises,tfs,vsts",,,limmari,2017-12-02 02:01:25.270,2017-12-02 02:03:12.913,2017-12-19 01:14:56.023,16
1761807,Story,13.0,"define,effort,permissions,rule,spike",,,delossj,2017-12-02 02:01:25.270,2017-12-02 02:03:14.053,2017-12-05 01:38:39.450,2
1761808,Story,1.0,"script,updates",1.13,0,delossj,2017-12-02 02:01:25.270,2017-12-02 02:03:15.303,2017-12-05 01:38:25.677,2
1761809,Story,5.0,"checkin,script",1.13,0,panuelk,2017-12-02 02:01:25.270,2017-12-02 02:03:16.520,2017-12-05 01:38:20.723,2
1761810,Story,13.0,"build,delete,warnings",1.13,0,delossj,2017-12-02 02:01:25.270,2017-12-02 02:03:17.867,2017-12-05 01:38:16.630,2
1761811,Story,5.0,"frameworks,include,licenses,party,third,txt",1.13,0,delossj,2017-12-02 02:01:25.270,2017-12-02 02:03:21.820,2017-12-05 01:38:12.300,2
1761812,Story,5.0,"cleanup,project,tfs",1.13,0,tungald,2017-12-02 02:01:25.270,2017-12-02 02:03:19.270,2017-12-05 01:38:18.643,2
1761813,Story,8.0,"fixes,test,unit",1.13,0,panuelk,2017-12-02 02:01:25.270,2017-12-02 02:03:20.630,2017-12-05 01:38:14.333,2
1761819,Story,5.0,"pricing,separate,service,setup,treatment",2.0,028,delossj,2017-12-02 02:24:18.373,2018-08-15 08:12:41.643,2018-09-18 02:24:40.067,33
1762137,Bug,,"import,issue,offer,product,sync,via",1.14,2,tungald,2017-12-04 07:05:40.087,2018-02-13 06:09:40.537,2018-02-20 02:30:50.440,6
1762138,Bug,,"hot,inconsistent,keys,offer,products,use",,,panuelk,2017-12-04 07:05:40.087,2018-03-15 00:57:54.300,2018-04-03 01:55:36.413,19
1762141,Bug,,"configuration,item,json,object,reference,selected,template,tool",1.15,1,panuelk,2017-12-04 07:05:40.087,2018-03-15 08:07:52.593,2018-04-03 01:41:11.230,18
1762153,Bug,,"cli,confirmation,doing,import,message,update",1.14,3,tungald,2017-12-04 07:05:40.087,2018-02-20 08:52:57.413,2018-03-13 02:16:59.507,20
1762155,Bug,,"exception,importing,nonexisting,occured,product,producttypecode,server",1.14,2,panuelk,2017-12-04 07:05:40.087,2018-02-21 08:33:01.427,2018-03-13 02:17:09.933,19
1762156,Bug,,"automated,before,deploying,error,message,scenario,show,test,ticked,verbose,warning",1.14,2,panuelk,2017-12-04 07:05:40.087,2018-02-14 02:15:11.330,2018-02-20 02:31:09.267,6
1762159,Bug,,"best,columns,groupcode,incorrect,price,returned,screen,treatment",2.0,024,panuelk,2017-12-04 07:05:40.087,2018-06-06 08:14:41.717,2018-06-26 04:30:31.000,19
1762160,Bug,,"automated,clear,offer,response,selected,test,tool",1.15,2,gonzalf,2017-12-04 07:05:40.087,2018-04-06 09:17:39.840,2018-04-24 01:59:02.070,17
1762161,Bug,,"add,button,default,edit,management,returns,rules,ruleset,sequence,through,value,viewed,window",1.15,1,tungald,2017-12-04 07:05:40.087,2018-03-16 03:36:16.140,2018-04-03 01:41:11.230,17
1762165,Bug,,"binary,boolean,defined,dropdown,list,management,operator,operators,remove,rules,them",1.15,1,deguzmm,2017-12-04 07:05:40.087,2018-03-17 09:46:57.930,2018-04-03 01:41:11.230,16
1762175,Bug,,"apo,conventions,export,file,follow,help",1.15,2,delossj,2017-12-04 07:11:35.707,2018-04-06 08:50:44.223,2018-04-24 01:59:06.350,17
1762176,Bug,,"down,drop,environment,product,updated",1.14,2,tungald,2017-12-04 07:11:35.707,2018-02-13 10:57:16.557,2018-02-20 02:30:53.767,6
1762255,Bug,,"changes,during,existing,import,rule,set,type",1.14,3,tungald,2017-12-04 07:16:52.570,2018-02-22 06:54:39.293,2018-03-13 02:17:03.137,18
1763012,Bug,,"action,activating,after,behind,deactivating,doing,hide,management,offer,other,screen,screens,sometimes,will",1.13,1,delossj,2017-12-05 04:04:02.457,2017-12-05 06:08:55.573,2017-12-19 01:13:55.507,13
1763015,Bug,,"always,controlled,false,importing,input,parameter,sets,system",1.13,1,panuelk,2017-12-05 04:07:32.340,2017-12-18 05:41:59.833,2017-12-19 01:13:58.350,0
1763928,Bug,5.0,"cli,config,duplicate,error,geography,handle,importing,item,json,other,rulesets,type",1.14,1,deguzmm,2017-12-06 06:09:05.417,2018-01-18 03:56:04.930,2018-01-30 02:26:38.457,11
1763959,Bug,5.0,"dip,during,evaluation,invalid,nullreferenceexception,pricing,throws",1.13,3,delossj,2017-12-06 06:25:59.203,2018-01-10 08:49:21.323,2018-01-10 08:51:07.887,0
1763967,Bug,,"config,inconsistency,json,product,space,trimming,type,white",2.2,036,panuelk,2017-12-06 06:29:42.333,2019-02-14 07:44:24.287,2019-02-14 11:32:59.247,0
1764084,Bug,,"cli,deleting,dip,error,exception,existing,non,server,showing",2.2.1,040,tungald,2017-12-06 07:51:54.497,2019-05-08 09:23:11.220,2019-05-09 03:28:02.627,0
1764097,Bug,,"bar,hovered,management,offer,over,scroll,scrolling,unless,work",1.14,2,panuelk,2017-12-06 08:04:18.840,2018-02-13 06:35:57.103,2018-02-20 02:31:04.330,6
1764788,Bug,,"behind,button,cancel,clear,clicked,config,configuration,geography,hides,json,other,rule,screen,screens,tool,zone",1.13,1,panuelk,2017-12-07 02:22:40.963,2017-12-13 01:47:25.660,2017-12-13 02:07:56.290,0
1764817,Bug,,"before,clear,clearing,click,configuration,item,multiple,needs,screen,successfully,times",1.13,1,panuelk,2017-12-07 02:47:33.233,2017-12-12 08:08:12.650,2017-12-13 02:08:13.757,0
1765048,Bug,,"behind,hides,input,other,parameter,screen,screens",1.13,1,panuelk,2017-12-07 06:34:53.897,2017-12-13 01:21:17.900,2017-12-19 01:14:25.147,5
1765089,Bug,,"behind,hides,other,providers,screen,screens",1.13,1,panuelk,2017-12-07 07:45:09.967,2017-12-13 01:21:40.133,2017-12-19 01:14:21.223,5
1765226,Bug,,"change,controlled,def,import,settings,specific,sys,through,user",1.14,2,delossj,2017-12-07 10:56:20.283,2018-02-14 05:12:44.120,2018-02-20 02:30:58.953,5
1765784,Bug,5.0,"apo,configuration,culture,displayed,error,get,json,retrieving,spain,specific,tool,treatment",1.14,1,deguzmm,2017-12-08 08:18:05.980,2018-01-16 06:24:50.793,2018-01-30 02:26:38.457,13
1768163,Bug,,"activated,clicked,copy,even,hide,management,offer,purposely,screen,still,window",1.13,1,panuelk,2017-12-12 08:44:07.500,2017-12-13 02:36:06.493,2017-12-19 01:14:16.647,5
1769280,Story,20.0,"575,apo,ensure,feature,pricing,productattributes,request,rulesets,used",1.14,1,deguzmm,2017-12-13 07:54:33.247,2018-01-17 03:06:06.223,2018-01-30 01:40:52.497,12
1770764,Story,5.0,"clear,cli,selection,support,value",1.13,2,tungald,2017-12-14 06:32:34.243,2017-12-28 02:54:05.147,2018-01-03 04:35:06.470,6
1772005,Bug,20.0,"behind,error,hides,message,screen",1.14,3,delossj,2017-12-15 05:59:37.537,2018-01-30 04:03:03.480,2018-03-13 02:17:04.043,41
1775724,Bug,,"average,drop,performance,pricing,processing,time",1.13,2,delossj,2017-12-19 05:40:18.617,2017-12-28 01:38:05.923,2017-12-19 22:56:02.317,-9
1775775,Bug,,"adding,configure,editing,error,have,permission,provider,show,you",1.13,2,limmari,2017-12-19 06:57:43.103,2017-12-20 11:19:40.600,2018-01-03 08:33:42.160,13
1781389,Bug,,"configuration,different,missing,parameters,pressing,results,run,srn,test,yields",1.14,2,panuelk,2017-12-28 07:00:29.257,2018-02-14 09:04:41.700,2018-02-20 02:32:31.330,5
1781812,Bug,,"contract,update,valueselection",1.13,3,tungald,2017-12-29 01:50:38.110,2018-01-03 02:01:23.827,2018-01-16 02:26:05.713,13
1782894,Story,8.0,"auto,code,creation,generation,perspective,prepending,process,screen,strip,through",1.13,3,deguzmm,2018-01-02 10:12:51.680,2018-01-04 03:02:59.533,2018-01-16 02:23:06.427,11
1785134,Bug,5.0,"after,clear,configuration,delete,record,table",1.14,1,limmari,2018-01-03 02:08:33.270,2018-01-03 03:32:16.600,2018-01-30 02:26:38.910,26
1786373,Story,8.0,"575,feature,parameters,persist,productattributes,table,treatmentproductinputparameter",1.14,1,tungald,2018-01-04 07:46:00.600,2018-01-22 01:36:24.990,2018-01-30 01:40:53.030,8
1786375,Story,20.0,"575,contract,feature,getancillaryconfiguration,include,modify,setting",1.14,2,deguzmm,2018-01-04 07:46:17.870,2018-02-01 09:29:39.340,2018-02-20 01:20:54.893,18
1789109,Story,5.0,"configuration,data,generated,name,preserve,rule,set",1.14,2,deguzmm,2018-01-09 07:07:59.727,2018-02-08 07:51:02.963,2018-02-20 02:35:22.753,11
1790399,Bug,,"import,invalid,number,ordinal,selection,successful,value",1.13,3,panuelk,2018-01-10 10:50:40.933,2018-01-11 13:31:32.603,2018-01-16 02:26:13.620,4
1790410,Bug,,"allows,currency,default,import,non,requested,tsv",1.13,3,panuelk,2018-01-10 11:04:01.753,2018-01-12 02:17:59.653,2018-01-16 02:26:15.387,4
1791843,Bug,,"defaults,import,invalid,json,pricetype,staticprices",1.13,3,panuelk,2018-01-12 03:47:58.853,2018-01-12 09:12:00.930,2018-01-16 02:26:05.637,3
1791933,Bug,,"change,duplicate,message,override,price,set,warning",1.13,3,panuelk,2018-01-12 05:55:13.767,2018-01-12 09:11:56.727,2018-01-16 02:26:17.260,3
1792126,Bug,,"active,behind,currencies,hide,products,screen,screens,select,selection,value",1.14,3,panuelk,2018-01-12 09:11:04.010,2018-02-22 06:46:28.827,2018-03-13 02:17:05.777,18
1793031,Bug,,"case,insensitive,json,pricetype,valueselection",1.13,3,panuelk,2018-01-15 01:26:08.120,2018-01-15 02:57:25.483,2018-01-16 02:26:06.527,0
1793288,Bug,,"import,json,pricetypes,same,selection,tsv,valueselection",1.14,2,tungald,2018-01-15 03:20:03.680,2018-01-30 08:16:07.957,2018-02-01 10:23:49.153,2
1794654,Bug,,"clipboard,error,existing,import,message,non,paste,product,selection,show,specific,value",1.14,2,panuelk,2018-01-16 01:18:48.877,2018-01-31 12:33:34.407,2018-02-20 02:32:25.033,19
1794676,Bug,13.0,"dip,error,evaluation",1.14,1,deguzmm,2018-01-16 01:57:02.583,2018-01-16 06:25:04.653,2018-01-30 02:26:39.033,13
1794788,Story,5.0,"575,feature,show,treatment,treatmentproductinputparameter,view",1.14,3,delossj,2018-01-16 06:30:38.063,2018-02-27 06:50:11.847,2018-03-13 00:41:28.700,13
1794907,Bug,,"contract,dependent,features,management,newer,working",1.13,3,panuelk,2018-01-16 08:45:52.700,2018-01-18 00:31:53.780,2018-01-18 00:51:55.863,0
1794998,Bug,,"display,good,offers,price,recommendation",1.14,1,deguzmm,2018-01-16 10:56:03.450,2018-01-18 02:58:10.223,2018-01-30 02:26:42.160,11
1796357,Bug,,"apo,assembly,digit,error,found,key,number,than,treatment,view,whole",1.14,2,panuelk,2018-01-17 23:48:56.033,2018-02-21 01:39:59.010,2018-03-13 02:17:07.920,20
1798473,Bug,,"also,clearing,deleted,geography,rules",1.14,2,delossj,2018-01-23 01:10:06.067,2018-01-30 08:13:29.493,2018-02-20 02:31:39.893,20
1798488,Bug,,"appears,critical,error,format,input,invalid,parameter,pricing,request,set",1.14,1,delossj,2018-01-23 01:32:19.380,2018-01-24 01:18:46.883,2018-01-30 02:26:42.220,6
1798606,Bug,,"also,clearing,deleted,rules,selection,value",1.14,2,panuelk,2018-01-23 03:48:28.360,2018-02-01 00:10:21.577,2018-02-20 02:31:35.440,19
1799074,Story,8.0,"bandwidth,based,cloud,expected,impact,kafka,message,performance,requirements,targeting,verify,volume",1.14,2,deguzmm,2018-01-23 18:24:16.203,2018-02-06 00:55:38.747,2018-02-20 02:35:27.190,14
1799329,Bug,,"being,logged,treatmentordinal,treatmentproductinputparameter",1.14,1,tungald,2018-01-24 03:39:12.127,2018-01-24 06:59:23.620,2018-01-30 02:26:39.050,5
1799474,Bug,,"duplicate,error,provider,show",1.14,2,panuelk,2018-01-24 07:47:19.113,2018-02-13 06:35:57.727,2018-02-20 02:31:01.533,6
1799567,Bug,,"automated,could,error,find,managementconsoleplugins,part,path,run,shows,test,upon",1.14,1,delossj,2018-01-24 09:21:15.137,2018-01-25 04:18:15.340,2018-01-30 02:26:39.080,4
1799631,Bug,,"being,false,inputparameters,logged,persisted,table,treatmentproductinputparameter",1.14,1,tungald,2018-01-24 09:44:30.303,2018-01-24 11:53:06.180,2018-01-30 02:26:38.330,5
1799979,Bug,,"added,artifact,artifacts,automated,button,click,dependencies,deploy,first,offer,test,tests",1.14,2,panuelk,2018-01-25 01:32:27.413,2018-01-30 08:33:30.560,2018-02-20 02:31:42.110,20
1802116,Bug,,"currency,error,message,non,pricetype,relativepercentage,requested,set",1.14,2,panuelk,2018-01-26 08:44:15.150,2018-01-30 06:22:00.090,2018-02-20 02:31:37.627,20
1802135,Bug,,"currency,default,error,message,non,pricetype,relativepercentage,requested,selection,set,value",1.14,2,panuelk,2018-01-26 08:51:44.100,2018-01-30 08:57:52.670,2018-02-20 02:31:47.283,20
1802148,Bug,,"currency,default,error,message,pricetype,relativepercentage,requested,selection,set,value",1.14,2,panuelk,2018-01-26 08:58:04.190,2018-01-31 01:34:57.243,2018-02-20 02:31:45.033,20
1802161,Bug,,"error,import,message,missing,product,selection,value",1.14,2,panuelk,2018-01-26 09:13:48.003,2018-01-31 12:33:31.330,2018-02-20 02:32:22.673,19
1802182,Bug,,"count,defined,error,invalid,less,message,points,price,than,what",1.14,2,delossj,2018-01-26 09:29:45.543,2018-02-02 07:18:50.017,2018-02-02 07:22:15.960,0
1802610,Story,13.0,"boolean,conditions,engine,expose,grandfathered,parameter,rules",1.14,3,delossj,2018-01-26 20:12:41.673,2018-02-23 05:46:02.097,2018-03-13 00:41:36.747,17
1802698,Story,,"10070,apo,hot,patch",1.14,1,deguzmm,2018-01-27 02:13:29.313,2018-01-29 05:38:19.830,2018-01-30 02:31:58.463,0
1803696,Story,1.0,"console,customerenvironmentsmoketest,files,folder,include,inside,json,mgt",2.2,038,tungald,2018-01-29 05:59:31.440,2019-04-08 02:20:02.227,2019-04-11 02:11:25.067,2
1803978,Bug,,"file,help,updates",1.14,2,tungald,2018-01-29 10:21:09.970,2018-02-13 07:34:26.543,2018-02-20 02:31:06.500,6
1804446,Story,5.0,"define,effort,performance,reduce,tasks,test",1.14,2,delacle,2018-01-30 03:17:24.213,2018-02-06 07:06:57.217,2018-02-22 08:42:17.393,16
1804627,Bug,,"exception,geography,import,json,server,template",1.14,2,delossj,2018-01-30 07:14:52.557,2018-01-31 01:45:10.130,2018-02-20 02:31:33.563,20
1805288,Bug,,"data,errors,ncl,sql,thrown",1.14,2,panuelk,2018-01-31 01:35:13.370,2018-02-02 00:33:43.683,2018-02-20 02:32:28.610,18
1805321,Story,5.0,"apo,code,migration,plan,project,spike",1.14,2,delossj,2018-01-31 02:09:46.363,2018-02-13 00:36:11.510,2018-02-20 02:35:11.817,7
1805855,Bug,,"epic,error,incorrect,spelling",1.14,2,tungald,2018-01-31 11:29:16.533,2018-02-13 08:49:09.627,2018-02-20 02:31:11.640,6
1807030,Bug,,"characters,error,geography,import,maxcodelength,message,shows",1.14,3,panuelk,2018-02-01 10:51:23.260,2018-02-20 10:08:52.093,2018-03-13 02:17:11.870,20
1807864,Story,,"11070,client,hotfix,issue,requested",1.14,2,panuelk,2018-02-02 01:11:33.137,2018-02-06 00:18:14.810,2018-02-20 02:35:20.240,14
1809256,Story,13.0,"575,add,cli,config,feature,json,settings,tool,typecode",1.14,3,deguzmm,2018-02-05 06:57:36.377,2018-02-22 03:37:39.233,2018-03-13 01:37:34.753,18
1810064,Story,8.0,"automation,autoperf,create,execution,include,performance,pre,script,steps,testing",1.15,3,deguzmm,2018-02-06 06:45:08.080,2018-03-20 11:05:19.153,2018-05-15 08:07:16.140,55
1810065,Story,8.0,"additional,automation,collector,counters,data,file,machine,output,performance,readable,start,stop,testing",2.0,023,deguzmm,2018-02-06 06:45:45.783,2018-05-31 00:49:36.880,2018-06-06 02:19:01.283,6
1810068,Story,3.0,"aggregate,automation,files,human,performance,readable,results,testing",2.0,027,deguzmm,2018-02-06 06:47:37.740,2018-07-30 11:52:36.590,2018-08-28 03:24:34.767,28
1810081,Bug,,"empty,exception,importing,json,occurs,pricepoints,server,tsv",1.14,3,delossj,2018-02-06 06:58:23.293,2018-02-21 01:12:36.190,2018-03-13 02:17:13.903,20
1810169,Bug,,"dependency,exporting,level,offer,product,rule,selection,sets,value",1.14,2,tungald,2018-02-06 09:00:00.833,2018-02-07 03:38:29.937,2018-02-07 02:53:08.053,-1
1810657,Story,5.0,"automation,performance,run,scenarios,series,testing",2.0,026,deguzmm,2018-02-07 00:53:54.763,2018-07-26 11:27:17.513,2018-08-07 02:21:03.190,11
1810760,Bug,,"cannot,creating,duplicate,overwrite",1.14,2,deguzmm,2018-02-07 03:34:25.320,2018-02-13 00:38:15.440,2018-02-15 01:45:40.617,2
1810843,Bug,,"changes,displayed,immediately,pricingconfiguration,settings",1.14,3,tungald,2018-02-07 06:47:00.187,2018-02-20 13:06:38.330,2018-03-13 02:17:22.157,20
1810878,Bug,,"config,incorrect,webapi",1.14,2,panuelk,2018-02-07 07:33:24.197,2018-02-12 01:47:24.827,2018-02-20 02:31:14.283,8
1812024,Story,42.0,"assertion,automated,enhancements,folder,support,test",2.2,037,delacle,2018-02-08 12:15:40.943,2019-03-08 00:51:57.703,2019-03-14 08:17:40.093,6
1812787,Bug,,"000,added,first,management,rule,rules,screen,select,set",1.15,1,tungald,2018-02-09 01:36:00.457,2018-03-16 03:36:21.547,2018-04-03 01:41:11.230,17
1814339,Story,13.0,"automated,cases,old,review,scripts,test",1.15,2,delacle,2018-02-12 08:41:29.477,2018-04-23 03:37:24.020,2018-04-24 01:59:51.703,0
1814455,Story,3.0,"apo,best,create,document,practices,test",1.15,1,gonzalf,2018-02-12 09:48:30.480,2018-03-05 07:54:35.170,2018-04-03 01:56:12.380,28
1815288,Story,5.0,"575,feature,filter,getancillaryconfiguration,modify,settings,typecode,use",1.14,3,panuelk,2018-02-13 05:59:59.673,2018-03-01 03:40:06.830,2018-03-13 02:17:19.780,11
1816738,Story,,"performance,sprint,testing",1.14,2,delacle,2018-02-14 08:57:13.560,2018-02-19 08:51:45.847,2018-02-20 02:30:23.377,0
1821358,Story,8.0,"after,apo,app,booked,data,exposed,external,externalbooked,file,gui,import,layer,test,tier,tsv",1.15,2,delossj,2018-02-22 02:53:40.663,2018-03-21 06:51:43.917,2018-04-24 01:39:03.220,33
